dataset,question_id,candidate_rank,document_id,source_file,company,file_type,document_role,score,score_components,selection_reason,human_selected_match,label_available,generated_by,source,confidence,requires_manual_review
test,68,1,file_b1312a411e52ff80,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/00.提案/データサイエンス市場の未来予測.pdf,株式会社東都人材プラットフォーム,.pdf,proposal,15.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""identifier_path_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, identifier_path_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,68,2,file_539f8b256c2ec9c0,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-08-18.pdf,株式会社東都人材プラットフォーム,.pdf,meeting,15.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""identifier_path_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, identifier_path_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,68,3,file_aca3e469ebe6f7ed,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/05.会議/報告資料/報告資料_2025-09-08.pdf,株式会社東都人材プラットフォーム,.pdf,meeting,15.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""identifier_path_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, identifier_path_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,68,4,file_ef106a562ea6c4f4,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/00.提案/ニューヨーク不動産市場の最新動向調査.pdf,株式会社青嶺不動産アセットマネジメント,.pdf,proposal,15.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""identifier_path_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, identifier_path_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,68,5,file_69289dcd3ecabac0,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/00.提案/データサイエンティスト調査.docx,株式会社東都人材プラットフォーム,.docx,proposal,13.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,68,6,file_8e7f976c6bf62fb6,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/00.提案/提案書.pptx,株式会社東都人材プラットフォーム,.pptx,proposal,13.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,68,7,file_dbc8be5d37bc70da,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/notebooks/01_eda.ipynb,株式会社東都人材プラットフォーム,.ipynb,analysis,13.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,68,8,file_be1cc2431b394277,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/06.報告書/株式会社東都人材プラットフォーム_最終報告.pptx,株式会社東都人材プラットフォーム,.pptx,report,13.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""content_bm25"": 8.0}","path_term_match, required_file_type_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,68,9,file_3a4964aae9b99206,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/03.データ/train.xlsx,株式会社東都人材プラットフォーム,.xlsx,data,12.0511,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""content_bm25"": 4.051065591483133}","path_term_match, required_file_type_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,68,10,file_4d734b2c30ad41ee,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-06.pdf,株式会社青嶺不動産アセットマネジメント,.pdf,meeting,11.6075,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""identifier_path_match"": 2.0, ""content_bm25"": 4.607541007343969}","path_term_match, required_file_type_match, identifier_path_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
test,69,1,file_cd36c2a74b87c74c,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf,京橋信用ソリューションズ株式会社,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,69,2,file_dfcdb508120d023c,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/06.報告書/京橋信用ソリューションズ株式会社_最終報告.pptx,京橋信用ソリューションズ株式会社,.pptx,report,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,69,3,file_cc8e97e3d637960f,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,report,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,69,4,file_c2047ca2e1b6baa2,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告_old.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,report,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,69,5,file_04ff0c1d08714623,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/05.会議/報告資料/報告資料_2025-07-08.docx,医療法人社団 蒼泉会 ひがし丘総合病院,.docx,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,69,6,file_e7f13ee43ffadf3e,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/00.提案/提案書.pptx,白峰信用リスク評価株式会社,.pptx,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,69,7,file_d9ecf52ef8521859,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/00.提案/提案書old.pptx,白峰信用リスク評価株式会社,.pptx,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,69,8,file_9c46c0c931d6f658,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-05-13.pdf,白峰信用リスク評価株式会社,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,69,9,file_53aee60321c9a309,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-05-27.pdf,白峰信用リスク評価株式会社,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,69,10,file_9b5cea127e90dd59,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-06-17.pdf,白峰信用リスク評価株式会社,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,70,1,file_cd36c2a74b87c74c,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf,京橋信用ソリューションズ株式会社,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,70,2,file_4fa8d55179bcaeab,data/raw/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-26.pdf,株式会社青嶺不動産アセットマネジメント,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,70,3,file_e7f13ee43ffadf3e,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/00.提案/提案書.pptx,白峰信用リスク評価株式会社,.pptx,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,70,4,file_d9ecf52ef8521859,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/00.提案/提案書old.pptx,白峰信用リスク評価株式会社,.pptx,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,70,5,file_9c46c0c931d6f658,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-05-13.pdf,白峰信用リスク評価株式会社,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
test,70,6,file_53aee60321c9a309,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-05-27.pdf,白峰信用リスク評価株式会社,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",True,True,current_candidate_files_for_question,latest planner.py,high,False
test,70,7,file_9b5cea127e90dd59,data/raw/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-06-17.pdf,白峰信用リスク評価株式会社,.pdf,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,True,current_candidate_files_for_question,latest planner.py,high,False
